Country,Position,Date,Song title,Song author
Japan,13,2020-05-09,Roxanne,Arizona Zervas
Japan,14,2020-05-09,Fallin' Flower,Seventeen
Japan,15,2020-05-09,Intentions,Justin Bieber & Quavo
Japan,16,2020-05-09,Ai Wo Shiru,Last Idol
Japan,17,2020-05-09,Roses,SAINt JHN
Japan,18,2020-05-09,Naked Heart,Aimyon
Japan,19,2020-05-09,Memories,Maroon 5
Japan,20,2020-05-09,What A Man Gotta Do,Jonas Brothers
Japan,1,2020-05-02,3-2,HKT48
Japan,2,2020-05-02,I Love...,Official Hige Dandism
Japan,3,2020-05-02,Snow Jam,Rinne
Japan,4,2020-05-02,Toosie Slide,Drake
Japan,5,2020-05-02,Blinding Lights,Weeknd
Japan,6,2020-05-02,Say So,Doja Cat
Japan,7,2020-05-02,Swingin',Love Psychedelico
Japan,8,2020-05-02,Hana Ni Bourei,Yorushika
Japan,9,2020-05-02,Laxed (Siren Beat),Jawsh 685
Japan,10,2020-05-02,Ai Wo Shiru,Last Idol
Japan,11,2020-05-02,Dance Monkey,Tones And I
Japan,12,2020-05-02,Roxanne,Arizona Zervas
Japan,13,2020-05-02,Wish On The Same Sky,Monsta X
Japan,14,2020-05-02,Memories,Maroon 5
Japan,15,2020-05-02,What A Man Gotta Do,Jonas Brothers
Japan,16,2020-05-02,Fallin' Flower,Seventeen
Japan,17,2020-05-02,Stupid Love,Lady Gaga
Japan,18,2020-05-02,Infinity,JO1
Japan,19,2020-05-02,Roses,SAINt JHN
Japan,20,2020-05-02,Intentions,Justin Bieber & Quavo
Japan,1,2020-04-25,I Love...,Official Hige Dandism
Japan,2,2020-04-25,Toosie Slide,Drake
Japan,3,2020-04-25,Ai Wo Shiru,Last Idol
Japan,4,2020-04-25,Blinding Lights,Weeknd
Japan,5,2020-04-25,Wish On The Same Sky,Monsta X
Japan,6,2020-04-25,Fallin' Flower,Seventeen
Japan,7,2020-04-25,Say So,Doja Cat
Japan,8,2020-04-25,Roses,SAINt JHN
Japan,9,2020-04-25,Memories,Maroon 5
Japan,10,2020-04-25,I Believe,Jonas Brothers
Japan,11,2020-04-25,Infinity,JO1
Japan,12,2020-04-25,Dance Monkey,Tones And I
Japan,13,2020-04-25,Intentions,Justin Bieber & Quavo
Japan,14,2020-04-25,Roxanne,Arizona Zervas
Japan,15,2020-04-25,Try Again,Mag!C Prince
Japan,16,2020-04-25,Shitsuren.Arigatou,AKB48
Japan,17,2020-04-25,Money In The Way,2 Chainz
Japan,18,2020-04-25,No Time To Die,Billie Eilish
Japan,19,2020-04-25,Teenager Forever,King Gnu
Japan,20,2020-04-25,Stupid Love,Lady Gaga
Japan,1,2020-04-18,Blinding Lights,Weeknd
Japan,2,2020-04-18,Roses,SAINt JHN
Japan,3,2020-04-18,Infinity,JO1
Japan,4,2020-04-18,Fallin' Flower,Seventeen
Japan,5,2020-04-18,Intentions,Justin Bieber & Quavo
Japan,6,2020-04-18,I Love...,Official Hige Dandism
Japan,7,2020-04-18,Shitsuren.Arigatou,AKB48
Japan,8,2020-04-18,Dance Monkey,Tones And I
Japan,9,2020-04-18,I Believe,Jonas Brothers
Japan,10,2020-04-18,Haru Wa Yuku,Aimer
Japan,11,2020-04-18,Say So,Doja Cat
Japan,12,2020-04-18,Memories,Maroon 5
Japan,13,2020-04-18,Teenager Forever,King Gnu
Japan,14,2020-04-18,Roxanne,Arizona Zervas
Japan,15,2020-04-18,Stupid Love,Lady Gaga
Japan,16,2020-04-18,Try Again,Mag!C Prince
Japan,17,2020-04-18,No Time To Die,Billie Eilish
Japan,18,2020-04-18,Money In The Way,2 Chainz
Japan,19,2020-04-18,I Am,Hey! Say! Jump
Japan,20,2020-04-18,The Other Side,SZA & Justin Timberlake
Japan,1,2020-04-11,Fallin' Flower,Seventeen
Japan,2,2020-04-11,Blinding Lights,Weeknd
Japan,3,2020-04-11,Roses,SAINt JHN
Japan,4,2020-04-11,Shitsuren.Arigatou,AKB48
Japan,5,2020-04-11,Intentions,Justin Bieber & Quavo
Japan,6,2020-04-11,Haru Wa Yuku,Aimer
Japan,7,2020-04-11,Infinity,JO1
Japan,8,2020-04-11,Dance Monkey,Tones And I
Japan,9,2020-04-11,I Love...,Official Hige Dandism
Japan,10,2020-04-11,Memories,Maroon 5
Japan,11,2020-04-11,I Believe,Jonas Brothers
Japan,12,2020-04-11,Roxanne,Arizona Zervas
Japan,13,2020-04-11,Try Again,Mag!C Prince
Japan,14,2020-04-11,Teenager Forever,King Gnu
Japan,15,2020-04-11,No Time To Die,Billie Eilish
Japan,16,2020-04-11,The Other Side,SZA & Justin Timberlake
Japan,17,2020-04-11,Say So,Doja Cat
Japan,18,2020-04-11,Stupid Love,Lady Gaga
Japan,19,2020-04-11,I Am,Hey! Say! Jump
Japan,20,2020-04-11,Filter,BTS
Japan,1,2020-04-04,Blinding Lights,Weeknd
Japan,2,2020-04-04,Shitsuren.Arigatou,AKB48
Japan,3,2020-04-04,Infinity,JO1
Japan,4,2020-04-04,Roses,SAINt JHN
Japan,5,2020-04-04,Haru Wa Yuku,Aimer
Japan,6,2020-04-04,I Love...,Official Hige Dandism
Japan,7,2020-04-04,Intentions,Justin Bieber & Quavo
Japan,8,2020-04-04,Roxanne,Arizona Zervas
Japan,9,2020-04-04,No Time To Die,Billie Eilish
Japan,10,2020-04-04,I Am,Hey! Say! Jump
Japan,11,2020-04-04,The Other Side,SZA & Justin Timberlake
Japan,12,2020-04-04,Memories,Maroon 5
Japan,13,2020-04-04,Dance Monkey,Tones And I
Japan,14,2020-04-04,I Believe,Jonas Brothers
Japan,15,2020-04-04,Stupid Love,Lady Gaga
Japan,16,2020-04-04,Teenager Forever,King Gnu
Japan,17,2020-04-04,Filter,BTS
Japan,18,2020-04-04,Say So,Doja Cat
Japan,19,2020-04-04,Pretender,Official Hige Dandism
Japan,20,2020-04-04,Try Again,Mag!C Prince
Japan,1,2020-03-28,Shitsuren.Arigatou,AKB48
Japan,2,2020-03-28,Roses,SAINt JHN
Japan,3,2020-03-28,I Love...,Official Hige Dandism
Japan,4,2020-03-28,Blinding Lights,Weeknd
Japan,5,2020-03-28,No Time To Die,Billie Eilish
Japan,6,2020-03-28,Infinity,JO1
Japan,7,2020-03-28,Intentions,Justin Bieber & Quavo
Japan,8,2020-03-28,Dance Monkey,Tones And I
Japan,9,2020-03-28,I Am,Hey! Say! Jump
Japan,10,2020-03-28,Teenager Forever,King Gnu
Japan,11,2020-03-28,Memories,Maroon 5
Japan,12,2020-03-28,Say So,Doja Cat
Japan,13,2020-03-28,Roxanne,Arizona Zervas
Japan,14,2020-03-28,The Other Side,SZA & Justin Timberlake
Japan,15,2020-03-28,Underdog,Alicia Keys
Japan,16,2020-03-28,Filter,BTS
Japan,17,2020-03-28,Anata Ga Iru Koto De,Uru
Japan,18,2020-03-28,I Believe,Jonas Brothers
Japan,19,2020-03-28,Try Again,Mag!C Prince
Japan,20,2020-03-28,Pretender,Official Hige Dandism
Japan,1,2020-03-21,Roses,SAINt JHN
Japan,2,2020-03-21,Infinity,JO1
Japan,3,2020-03-21,I Love...,Official Hige Dandism
Japan,4,2020-03-21,Blinding Lights,Weeknd
Japan,5,2020-03-21,No Time To Die,Billie Eilish
Japan,6,2020-03-21,I Am,Hey! Say! Jump
Japan,7,2020-03-21,Say So,Doja Cat
Japan,8,2020-03-21,Intentions,Justin Bieber & Quavo
Japan,9,2020-03-21,Teenager Forever,King Gnu
Japan,10,2020-03-21,Dance Monkey,Tones And I
Japan,11,2020-03-21,Memories,Maroon 5
Japan,12,2020-03-21,Filter,BTS
Japan,13,2020-03-21,Anata Ga Iru Koto De,Uru
Japan,14,2020-03-21,Underdog,Alicia Keys
Japan,15,2020-03-21,Roxanne,Arizona Zervas
Japan,16,2020-03-21,Pretender,Official Hige Dandism
Japan,17,2020-03-21,Try Again,Mag!C Prince
Japan,18,2020-03-21,Unaccommodating,Eminem & Young M.A
Japan,19,2020-03-21,The Other Side,SZA & Justin Timberlake
Japan,20,2020-03-21,I Believe,Jonas Brothers
Japan,1,2020-03-14,Infinity,JO1
Japan,2,2020-03-14,No Time To Die,Billie Eilish
Japan,3,2020-03-14,I Love...,Official Hige Dandism
Japan,4,2020-03-14,I Am,Hey! Say! Jump
Japan,5,2020-03-14,Blinding Lights,Weeknd
Japan,6,2020-03-14,Intentions,Justin Bieber & Quavo
Japan,7,2020-03-14,Dance Monkey,Tones And I
Japan,8,2020-03-14,Filter,BTS
Japan,9,2020-03-14,Underdog,Alicia Keys
Japan,10,2020-03-14,Teenager Forever,King Gnu
Japan,11,2020-03-14,Pretender,Official Hige Dandism
Japan,12,2020-03-14,The Other Side,SZA & Justin Timberlake
Japan,13,2020-03-14,Roxanne,Arizona Zervas
Japan,14,2020-03-14,Memories,Maroon 5
Japan,15,2020-03-14,Try Again,Mag!C Prince
Japan,16,2020-03-14,Unaccommodating,Eminem & Young M.A
Japan,17,2020-03-14,Doron,King Gnu
Japan,18,2020-03-14,Anata Ga Iru Koto De,Uru
Japan,19,2020-03-14,I Believe,Jonas Brothers
Japan,20,2020-03-14,Yummy,Justin Bieber
Japan,1,2020-03-07,I Am,Hey! Say! Jump
Japan,2,2020-03-07,No Time To Die,Billie Eilish
Japan,3,2020-03-07,Blinding Lights,Weeknd
Japan,4,2020-03-07,Roxanne,Arizona Zervas
Japan,5,2020-03-07,Dance Monkey,Tones And I
Japan,6,2020-03-07,Anata Ga Iru Koto De,Uru
Japan,7,2020-03-07,I Love...,Official Hige Dandism
Japan,8,2020-03-07,Filter,BTS
Japan,9,2020-03-07,Intentions,Justin Bieber & Quavo
Japan,10,2020-03-07,Doron,King Gnu
Japan,11,2020-03-07,Teenager Forever,King Gnu
Japan,12,2020-03-07,Yummy,Justin Bieber
Japan,13,2020-03-07,Memories,Maroon 5
Japan,14,2020-03-07,I Believe,Jonas Brothers
Japan,15,2020-03-07,Try Again,Mag!C Prince
Japan,16,2020-03-07,Pretender,Official Hige Dandism
Japan,17,2020-03-07,Unaccommodating,Eminem & Young M.A
Japan,18,2020-03-07,Mubou Na Yume Ha Sameru Koto Ga Nai,STU48
Japan,19,2020-03-07,Highest In The Room,Travis Scott
Japan,20,2020-03-07,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,1,2020-02-29,I Love...,Official Hige Dandism
Japan,2,2020-02-29,Roxanne,Arizona Zervas
Japan,3,2020-02-29,Filter,BTS
Japan,4,2020-02-29,Dance Monkey,Tones And I
Japan,5,2020-02-29,Doron,King Gnu
Japan,5,2020-02-29,I Believe,Jonas Brothers
Japan,6,2020-02-29,Morning Musume.'20,Kokoro & Karada
Japan,7,2020-02-29,Unaccommodating,Eminem & Young M.A
Japan,8,2020-02-29,Memories,Maroon 5
Japan,10,2020-02-29,Anata Ga Iru Koto De,Uru
Japan,11,2020-02-29,Highest In The Room,Travis Scott
Japan,12,2020-02-29,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,13,2020-02-29,Pretender,Official Hige Dandism
Japan,14,2020-02-29,Yummy,Justin Bieber
Japan,15,2020-02-29,Mubou Na Yume Ha Sameru Koto Ga Nai,STU48
Japan,16,2020-02-29,Teenager Forever,King Gnu
Japan,17,2020-02-29,Try Again,Mag!C Prince
Japan,18,2020-02-29,Underdog,Alicia Keys
Japan,19,2020-02-29,Soyutoko Aru Yone?,SKE48
Japan,20,2020-02-29,Sayonara No Kyouni,Aimyon
Japan,1,2020-02-22,I Love...,Official Hige Dandism
Japan,3,2020-02-22,Roxanne,Arizona Zervas
Japan,4,2020-02-22,Unaccommodating,Eminem & Young M.A
Japan,5,2020-02-22,Dance Monkey,Tones And I
Japan,6,2020-02-22,Morning Musume.'20,Kokoro & Karada
Japan,7,2020-02-22,Mubou Na Yume Ha Sameru Koto Ga Nai,STU48
Japan,8,2020-02-22,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,9,2020-02-22,Pretender,Official Hige Dandism
Japan,10,2020-02-22,Teenager Forever,King Gnu
Japan,11,2020-02-22,I Believe,Jonas Brothers
Japan,12,2020-02-22,Tomo Yo,Kanjani8
Japan,13,2020-02-22,Memories,Maroon 5
Japan,14,2020-02-22,Underdog,Alicia Keys
Japan,15,2020-02-22,Soyutoko Aru Yone?,SKE48
Japan,16,2020-02-22,Sayonara No Kyouni,Aimyon
Japan,17,2020-02-22,Yummy,Justin Bieber
Japan,18,2020-02-22,Try Again,Mag!C Prince
Japan,19,2020-02-22,Highest In The Room,Travis Scott
Japan,20,2020-02-22,Ritmo,Black Eyed Peas
Japan,1,2020-02-15,I Love...,Official Hige Dandism
Japan,2,2020-02-15,Morning Musume.'20,Kokoro & Karada
Japan,3,2020-02-15,Roxanne,Arizona Zervas
Japan,4,2020-02-15,Dance Monkey,Tones And I
Japan,5,2020-02-15,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,6,2020-02-15,Mubou Na Yume Ha Sameru Koto Ga Nai,STU48
Japan,7,2020-02-15,Unaccommodating,Eminem & Young M.A
Japan,8,2020-02-15,I Believe,Jonas Brothers
Japan,9,2020-02-15,Memories,Maroon 5
Japan,10,2020-02-15,Soyutoko Aru Yone?,SKE48
Japan,11,2020-02-15,Pretender,Official Hige Dandism
Japan,12,2020-02-15,Tomo Yo,Kanjani8
Japan,13,2020-02-15,Ritmo,Black Eyed Peas
Japan,14,2020-02-15,Underdog,Alicia Keys
Japan,15,2020-02-15,Highest In The Room,Travis Scott
Japan,16,2020-02-15,Teenager Forever,King Gnu
Japan,17,2020-02-15,Try Again,Mag!C Prince
Japan,18,2020-02-15,Yummy,Justin Bieber
Japan,19,2020-02-15,REstart,Mameshiba No Taigun
Japan,20,2020-02-15,Good As Hell,Lizzo
Japan,1,2020-02-08,Mubou Na Yume Ha Sameru Koto Ga Nai,STU48
Japan,2,2020-02-08,Roxanne,Arizona Zervas
Japan,3,2020-02-08,Unaccommodating,Eminem & Young M.A
Japan,4,2020-02-08,Yummy,Justin Bieber
Japan,5,2020-02-08,Morning Musume.'20,Kokoro & Karada
Japan,6,2020-02-08,I Love...,Official Hige Dandism
Japan,7,2020-02-08,Dance Monkey,Tones And I
Japan,8,2020-02-08,Memories,Maroon 5
Japan,9,2020-02-08,REstart,Mameshiba No Taigun
Japan,10,2020-02-08,Underdog,Alicia Keys
Japan,11,2020-02-08,Pretender,Official Hige Dandism
Japan,12,2020-02-08,I Believe,Jonas Brothers
Japan,13,2020-02-08,Try Again,Mag!C Prince
Japan,14,2020-02-08,Tomo Yo,Kanjani8
Japan,15,2020-02-08,Soyutoko Aru Yone?,SKE48
Japan,16,2020-02-08,Teenager Forever,King Gnu
Japan,17,2020-02-08,Highest In The Room,Travis Scott
Japan,18,2020-02-08,Good As Hell,Lizzo
Japan,19,2020-02-08,Don't Start Now,Dua Lipa
Japan,20,2020-02-08,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,1,2020-02-01,I Love...,Official Hige Dandism
Japan,2,2020-02-01,Roxanne,Arizona Zervas
Japan,3,2020-02-01,Yummy,Justin Bieber
Japan,4,2020-02-01,Soyutoko Aru Yone?,SKE48
Japan,5,2020-02-01,Morning Musume.'20,Kokoro & Karada
Japan,6,2020-02-01,Dance Monkey,Tones And I
Japan,7,2020-02-01,Memories,Maroon 5
Japan,8,2020-02-01,Underdog,Alicia Keys
Japan,9,2020-02-01,Pretender,Official Hige Dandism
Japan,10,2020-02-01,REstart,Mameshiba No Taigun
Japan,11,2020-02-01,Try Again,Mag!C Prince
Japan,12,2020-02-01,Tomo Yo,Kanjani8
Japan,13,2020-02-01,Highest In The Room,Travis Scott
Japan,14,2020-02-01,I Believe,Jonas Brothers
Japan,15,2020-02-01,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,16,2020-02-01,Edge Of Days,Kis-My-Ft2
Japan,17,2020-02-01,Good As Hell,Lizzo
Japan,18,2020-02-01,Teenager Forever,King Gnu
Japan,19,2020-02-01,Don't Start Now,Dua Lipa
Japan,20,2020-02-01,Gattan Gotton Go!,Boys And Men
Japan,1,2020-01-25,Soyutoko Aru Yone?,SKE48
Japan,2,2020-01-25,I Love...,Official Hige Dandism
Japan,3,2020-01-25,Roxanne,Arizona Zervas
Japan,4,2020-01-25,Underdog,Alicia Keys
Japan,5,2020-01-25,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,6,2020-01-25,Dance Monkey,Tones And I
Japan,7,2020-01-25,Try Again,Mag!C Prince
Japan,8,2020-01-25,Yummy,Justin Bieber
Japan,9,2020-01-25,Memories,Maroon 5
Japan,10,2020-01-25,Pretender,Official Hige Dandism
Japan,11,2020-01-25,I Believe,Jonas Brothers
Japan,12,2020-01-25,Edge Of Days,Kis-My-Ft2
Japan,13,2020-01-25,REstart,Mameshiba No Taigun
Japan,14,2020-01-25,Tomo Yo,Kanjani8
Japan,15,2020-01-25,Teenager Forever,King Gnu
Japan,16,2020-01-25,Highest In The Room,Travis Scott
Japan,17,2020-01-25,Don't Start Now,Dua Lipa
Japan,18,2020-01-25,Time Camera,Fantastics From Exile Tribe
Japan,19,2020-01-25,Gattan Gotton Go!,Boys And Men
Japan,20,2020-01-25,Good As Hell,Lizzo
Japan,1,2020-01-18,Roxanne,Arizona Zervas
Japan,2,2020-01-18,Memories,Maroon 5
Japan,3,2020-01-18,Dance Monkey,Tones And I
Japan,4,2020-01-18,Pretender,Official Hige Dandism
Japan,5,2020-01-18,Try Again,Mag!C Prince
Japan,6,2020-01-18,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,7,2020-01-18,REstart,Mameshiba No Taigun
Japan,8,2020-01-18,Yummy,Justin Bieber
Japan,9,2020-01-18,Don't Start Now,Dua Lipa
Japan,10,2020-01-18,Gattan Gotton Go!,Boys And Men
Japan,11,2020-01-18,Highest In The Room,Travis Scott
Japan,12,2020-01-18,Tomo Yo,Kanjani8
Japan,13,2020-01-18,Edge Of Days,Kis-My-Ft2
Japan,14,2020-01-18,Good As Hell,Lizzo
Japan,15,2020-01-18,Time Camera,Fantastics From Exile Tribe
Japan,16,2020-01-18,Teenager Forever,King Gnu
Japan,17,2020-01-18,Easy Love,Sigala
Japan,18,2020-01-18,Heartless,Weeknd
Japan,19,2020-01-18,Senorita,Shawn Mendes & Camila Cabello
Japan,20,2020-01-18,Into The Unknown,Panic! At The Disco
Japan,1,2020-01-11,Pretender,Official Hige Dandism
Japan,2,2020-01-11,Gattan Gotton Go!,Boys And Men
Japan,3,2020-01-11,Dance Monkey,Tones And I
Japan,4,2020-01-11,Memories,Maroon 5
Japan,5,2020-01-11,Roxanne,Arizona Zervas
Japan,6,2020-01-11,REstart,Mameshiba No Taigun
Japan,7,2020-01-11,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,8,2020-01-11,Try Again,Mag!C Prince
Japan,9,2020-01-11,Don't Start Now,Dua Lipa
Japan,10,2020-01-11,Highest In The Room,Travis Scott
Japan,11,2020-01-11,Edge Of Days,Kis-My-Ft2
Japan,12,2020-01-11,Time Camera,Fantastics From Exile Tribe
Japan,13,2020-01-11,Senorita,Shawn Mendes & Camila Cabello
Japan,14,2020-01-11,Good As Hell,Lizzo
Japan,15,2020-01-11,Heartless,Weeknd
Japan,16,2020-01-11,Tomo Yo,Kanjani8
Japan,17,2020-01-11,Teenager Forever,King Gnu
Japan,18,2020-01-11,Into The Unknown,Panic! At The Disco
Japan,19,2020-01-11,Easy Love,Sigala
Japan,20,2020-01-11,Uma To Shika,Kenshi Yonezu
Japan,1,2020-01-04,Dance Monkey,Tones And I
Japan,2,2020-01-04,REstart,Mameshiba No Taigun
Japan,3,2020-01-04,Memories,Maroon 5
Japan,4,2020-01-04,Pretender,Official Hige Dandism
Japan,5,2020-01-04,Time Camera,Fantastics From Exile Tribe
Japan,6,2020-01-04,Try Again,Mag!C Prince
Japan,7,2020-01-04,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,8,2020-01-04,Roxanne,Arizona Zervas
Japan,9,2020-01-04,Tomo Yo,Kanjani8
Japan,10,2020-01-04,Don't Start Now,Dua Lipa
Japan,11,2020-01-04,Heartless,Weeknd
Japan,12,2020-01-04,Senorita,Shawn Mendes & Camila Cabello
Japan,13,2020-01-04,Highest In The Room,Travis Scott
Japan,14,2020-01-04,Aa Osaka Dreamin Night,Dotsuitare-Hompo
Japan,15,2020-01-04,Easy Love,Sigala
Japan,16,2020-01-04,Uma To Shika,Kenshi Yonezu
Japan,17,2020-01-04,Edge Of Days,Kis-My-Ft2
Japan,18,2020-01-04,Teenager Forever,King Gnu
Japan,19,2020-01-04,Zurui Yo Zurui Ne,=LOVE
Japan,20,2020-01-04,Into The Unknown,Panic! At The Disco
Japan,1,2019-12-28,Dance Monkey,Tones And I
Japan,2,2019-12-28,Pretender,Official Hige Dandism
Japan,3,2019-12-28,Try Again,Mag!C Prince
Japan,4,2019-12-28,Tomo Yo,Kanjani8
Japan,5,2019-12-28,Time Camera,Fantastics From Exile Tribe
Japan,6,2019-12-28,Heartless,Weeknd
Japan,7,2019-12-28,REstart,Mameshiba No Taigun
Japan,8,2019-12-28,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,9,2019-12-28,Memories,Maroon 5
Japan,10,2019-12-28,Senorita,Shawn Mendes & Camila Cabello
Japan,11,2019-12-28,Uma To Shika,Kenshi Yonezu
Japan,12,2019-12-28,Don't Start Now,Dua Lipa
Japan,13,2019-12-28,Easy Love,Sigala
Japan,14,2019-12-28,Zurui Yo Zurui Ne,=LOVE
Japan,15,2019-12-28,Yesterday,Official Hige Dandism
Japan,16,2019-12-28,Highest In The Room,Travis Scott
Japan,17,2019-12-28,Edge Of Days,Kis-My-Ft2
Japan,18,2019-12-28,Watashi Wo Tsukuru No Ha Watashi,Angerme
Japan,19,2019-12-28,Aa Osaka Dreamin Night,Dotsuitare-Hompo
Japan,20,2019-12-28,Into The Unknown,Panic! At The Disco
Japan,1,2019-12-21,Dance Monkey,Tones And I
Japan,2,2019-12-21,Try Again,Mag!C Prince
Japan,3,2019-12-21,Memories,Maroon 5
Japan,4,2019-12-21,Time Camera,Fantastics From Exile Tribe
Japan,5,2019-12-21,Tomo Yo,Kanjani8
Japan,6,2019-12-21,Pretender,Official Hige Dandism
Japan,7,2019-12-21,Heartless,Weeknd
Japan,8,2019-12-21,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,9,2019-12-21,Uma To Shika,Kenshi Yonezu
Japan,10,2019-12-21,Watashi Wo Tsukuru No Ha Watashi,Angerme
Japan,11,2019-12-21,Zurui Yo Zurui Ne,=LOVE
Japan,12,2019-12-21,Senorita,Shawn Mendes & Camila Cabello
Japan,13,2019-12-21,Edge Of Days,Kis-My-Ft2
Japan,14,2019-12-21,Yesterday,Official Hige Dandism
Japan,15,2019-12-21,Into The Unknown,Panic! At The Disco
Japan,16,2019-12-21,Don't Start Now,Dua Lipa
Japan,17,2019-12-21,Highest In The Room,Travis Scott
Japan,18,2019-12-21,Aa Osaka Dreamin Night,Dotsuitare-Hompo
Japan,19,2019-12-21,Easy Love,Sigala
Japan,20,2019-12-21,Turning Up,Arashi
Japan,1,2019-12-14,Dance Monkey,Tones And I
Japan,2,2019-12-14,Memories,Maroon 5
Japan,3,2019-12-14,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,4,2019-12-14,Tomo Yo,Kanjani8
Japan,5,2019-12-14,Watashi Wo Tsukuru No Ha Watashi,Angerme
Japan,6,2019-12-14,Time Camera,Fantastics From Exile Tribe
Japan,7,2019-12-14,Pretender,Official Hige Dandism
Japan,8,2019-12-14,Edge Of Days,Kis-My-Ft2
Japan,9,2019-12-14,Into The Unknown,Panic! At The Disco
Japan,10,2019-12-14,Zurui Yo Zurui Ne,=LOVE
Japan,11,2019-12-14,Uma To Shika,Kenshi Yonezu
Japan,12,2019-12-14,Don't Start Now,Dua Lipa
Japan,13,2019-12-14,Yesterday,Official Hige Dandism
Japan,14,2019-12-14,Turning Up,Arashi
Japan,15,2019-12-14,Senorita,Shawn Mendes & Camila Cabello
Japan,16,2019-12-14,Easy Love,Sigala
Japan,17,2019-12-14,Aa Osaka Dreamin Night,Dotsuitare-Hompo
Japan,18,2019-12-14,RPM,SF9
Japan,19,2019-12-14,Hatsukoi Shijou Shugi,NMB48
Japan,20,2019-12-14,Highest In The Room,Travis Scott
Japan,1,2019-12-07,Memories,Maroon 5
Japan,2,2019-12-07,Tomo Yo,Kanjani8
Japan,3,2019-12-07,Edge Of Days,Kis-My-Ft2
Japan,4,2019-12-07,Don't Start Now,Dua Lipa
Japan,5,2019-12-07,Dance Monkey,Tones And I
Japan,6,2019-12-07,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,7,2019-12-07,Watashi Wo Tsukuru No Ha Watashi,Angerme
Japan,8,2019-12-07,Uma To Shika,Kenshi Yonezu
Japan,9,2019-12-07,Into The Unknown,Panic! At The Disco
Japan,11,2019-12-07,Zurui Yo Zurui Ne,=LOVE
Japan,12,2019-12-07,Pretender,Official Hige Dandism
Japan,13,2019-12-07,Senorita,Shawn Mendes & Camila Cabello
Japan,14,2019-12-07,RPM,SF9
Japan,15,2019-12-07,Yesterday,Official Hige Dandism
Japan,16,2019-12-07,Easy Love,Sigala
Japan,17,2019-12-07,Aa Osaka Dreamin Night,Dotsuitare-Hompo
Japan,18,2019-12-07,Turning Up,Arashi
Japan,19,2019-12-07,Hatsukoi Shijou Shugi,NMB48
Japan,20,2019-12-07,All The Time,Zara Larsson
Japan,1,2019-11-30,Edge Of Days,Kis-My-Ft2
Japan,2,2019-11-30,Memories,Maroon 5
Japan,3,2019-11-30,Don't Start Now,Dua Lipa
Japan,4,2019-11-30,Watashi Wo Tsukuru No Ha Watashi,Angerme
Japan,5,2019-11-30,Into The Unknown,Panic! At The Disco
Japan,6,2019-11-30,Dance Monkey,Tones And I
Japan,7,2019-11-30,Pretender,Official Hige Dandism
Japan,8,2019-11-30,Uma To Shika,Kenshi Yonezu
Japan,9,2019-11-30,Hatsukoi Shijou Shugi,NMB48
Japan,10,2019-11-30,10000 Hours,"Dan & Shay, Justin Bieber"
Japan,11,2019-11-30,Revival Love,Bullet Train
Japan,12,2019-11-30,Senorita,Shawn Mendes & Camila Cabello
Japan,13,2019-11-30,Yesterday,Official Hige Dandism
Japan,14,2019-11-30,Aa Osaka Dreamin Night,Dotsuitare-Hompo
Japan,15,2019-11-30,RPM,SF9
Japan,16,2019-11-30,Zurui Yo Zurui Ne,=LOVE
Japan,17,2019-11-30,Kyu-Mai Flower,Pastel Palettes
Japan,18,2019-11-30,Easy Love,Sigala
Japan,19,2019-11-30,Turning Up,Arashi
Japan,20,2019-11-30,If I Can't Have You,Shawn Mendes
Japan,1,2019-11-23,Edge Of Days,Kis-My-Ft2
Japan,2,2019-11-23,Memories,Maroon 5
